,Formula,Co,Ti,Zr,Cr,MaxFWHM,Group,composition,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant d electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Ti fraction,Cr fraction,Co fraction,Zr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg d valence electrons,frac s valence electrons,frac d valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy
1071,Co0.699871675Ti0.0Zr0.133626187Cr0.166502138,0.699871675,0.0,0.133626187,0.166502138,0.416881818951,2,Co0.69987168 Zr0.13362619 Cr0.16650214,-0.34640757972154634,-0.2517915726000865,-0.20960499892127724,Co0.6642558746047108 Zr0.19631689998968582 Cr0.1394272254056034 ,Co0.699871675Zr0.133626187Cr0.166502138,0.08487618903614226,0.7008840502455059,-0.004863091422398925,4.291822983803021,1.1562380785695316,-0.006794216316310731,62.09305099830142,62.09305099830142,-0.9431214603672254,0.11593048868716818,0.23344736606712158,7.8323626509999995,18.269910347574804,4.5902590878,15.0,1.0,14.0,77.47699093228,0.2908813451476869,10.484790499319478,-0.04313757533876038,0.0,0.166502138,0.699871675,0.133626187,62.09305099830142,7.8323626509999995,4.133626187,16.0,28.237634016999998,0.19999999999999996,1.3850503443,0.5499999999999998,1.7698751267900001,1.833497862,5.998864789000001,0.23409256487452193,0.7659074351254782,-0.004863091422398925,0.018844575772013192,0.03172542628708589,0.06989285900919735,0.08194596735894832,4.068312969739267,s,Co,-0.204497,s,Co,-0.204497
1072,Co0.688606517Ti0.0Zr0.136022825Cr0.175370659,0.688606517,0.0,0.136022825,0.175370659,0.419166192661,2,Co0.68860652 Zr0.13602283 Cr0.17537066,-0.3546971809247856,-0.2585607353459801,-0.21170706399880926,Co0.6533970164598121 Zr0.1997868656634339 Cr0.14681611787675394 ,Co0.6886065163113936Zr0.1360228248639772Cr0.17537065882462938,0.08532236308089095,0.7100765334896083,-0.00536836086522661,4.362715157464429,1.1561838703598835,-0.0069302172868302885,62.10891859275279,62.10891865486172,-0.9519652627262515,0.11678748260822756,0.23751715107819715,7.793773899206226,18.438451235959946,4.592144963187855,15.0,1.0,14.0,77.73288510220712,0.2950352399756772,10.79389569899369,-0.04442482466599108,0.0,0.17537065882462938,0.6886065163113936,0.1360228248639772,62.10891859275281,7.7937738992062275,4.136022824863978,16.0,28.242184746757818,0.19999999999999996,1.3859730979140272,0.5499999999999998,1.7666059013833941,1.8246293411753707,5.969144558030856,0.2341137124033331,0.7658862875966669,-0.00536836086522661,0.019285010110841775,0.042736034508056644,0.07290237120547056,0.08608057416187476,4.06144912344443,s,Co,-0.204497,s,Co,-0.204497
1073,Co0.676865301Ti0.0Zr0.138375245Cr0.184759454,0.676865301,0.0,0.138375245,0.184759454,0.421966499115,2,Co0.6768653 Zr0.13837525 Cr0.18475945,-0.36297054810614165,-0.26526765616043163,-0.21367551934958104,Co0.6421441700338574 Zr0.20320660528786466 Cr0.15464922467827805 ,Co0.676865301Zr0.138375245Cr0.184759454,0.08573695211691573,0.719898625388965,-0.005863043968589405,4.4319643505042166,1.1561292080532097,-0.007065644949044168,62.11974916857609,62.11974916857609,-0.9612043531342431,0.11760271172171584,0.24149644327140857,7.7538454130000005,18.588560586039364,4.59379771404,15.0,1.0,14.0,78.01160544852,0.29914197925977803,11.108050724018922,-0.045733689695325264,0.0,0.184759454,0.676865301,0.138375245,62.11974916857609,7.7538454130000005,4.138375245,16.0,28.244599823,0.19999999999999996,1.3869130217,0.5499999999999998,1.7632465353699995,1.8152405459999998,5.938604867,0.23410842611803817,0.7658915738819617,-0.005863043968589405,0.019686714740176078,0.05592792015585118,0.07708289523527657,0.09155944670712615,4.054337919782251,s,Co,-0.204497,s,Co,-0.204497
1074,Co0.664630932Ti0.0Zr0.140673694Cr0.194695374,0.664630932,0.0,0.140673694,0.194695374,0.424824885015,2,Co0.66463093 Zr0.14067369 Cr0.19469537,-0.3711909979734357,-0.271879538746189,-0.21548098961752582,Co0.6304836723279504 Zr0.20656432170163436 Cr0.16295200597041526 ,Co0.664630932Zr0.140673694Cr0.194695374,0.08611771693836037,0.7303888343065454,-0.0063449838164618515,4.499252244003099,1.1560741751105275,-0.007199974601760132,62.12504151608513,62.12504151608513,-0.9708361714969476,0.11837183121222326,0.24536502228263823,7.7125454079999995,18.71841641395819,4.595191412379999,15.0,1.0,14.0,78.3146458824,0.30318450450312623,11.426465491533198,-0.04706049321175594,0.0,0.194695374,0.664630932,0.140673694,62.12504151608513,7.7125454079999995,4.140673694,16.0,28.2446719,0.19999999999999996,1.3878695075,0.5499999999999998,1.75979648602,1.8053046259999999,5.907240782000001,0.23407377597121304,0.7659262240287871,-0.0063449838164618515,0.02004581388429139,0.07054297591752182,0.08353430584347878,0.09468312542419347,4.046973118829804,s,Co,-0.204497,s,Co,-0.204497
1075,Co0.651893296Ti0.0Zr0.142905655Cr0.205201049,0.651893296,0.0,0.142905655,0.205201049,0.426760290483,2,Co0.6518933 Zr0.14290565 Cr0.20520105,-0.37931045319321266,-0.27835445908092654,-0.21708925646678762,Co0.6184085013096815 Zr0.20984444449673179 Cr0.17174705419358668 ,Co0.651893296Zr0.142905655Cr0.205201049,0.08646196665675387,0.7415857164545955,-0.00681143931411568,4.5641837386838695,1.1560189038765658,-0.007332546756032466,62.12423446798962,62.12423446798962,-0.9808545735710397,0.1190895629835035,0.24909814650644038,7.669868578,18.825992852495997,4.59629621409,15.0,1.0,14.0,78.64344716032001,0.3071416493188243,11.748017165903194,-0.04840004970510767,0.0,0.205201049,0.651893296,0.142905655,62.12423446798962,7.669868578,4.142905655,16.0,28.242170367999996,0.19999999999999996,1.38884118345,0.5499999999999998,1.75625765897,1.794798951,5.875069627,0.23400648039109073,0.7659935196089093,-0.00681143931411568,0.020358126782371172,0.08626673464600762,0.09226032884154757,0.0985536213948506,4.03935307666031,s,Co,-0.204497,s,Co,-0.204497
1076,Co0.63863846Ti0.0Zr0.145059937Cr0.216301603,0.63863846,0.0,0.145059937,0.216301603,0.430081349393,2,Co0.63863846 Zr0.14505994 Cr0.2163016,-0.3872799388847885,-0.2846501055564152,-0.21846378425576463,Co0.6059070898784118 Zr0.21303333910093658 Cr0.1810595710206516 ,Co0.63863846Zr0.145059937Cr0.216301603,0.08676739106288901,0.7535300957116663,-0.007259951194281621,4.626388334015711,1.155963501640891,-0.007462692144007792,62.116792370316006,62.116792370316006,-0.99124828234229,0.11975111451710187,0.25267178184703987,7.625795506000001,18.909397996401648,4.597084017949999,15.0,1.0,14.0,78.99949443248,0.3109927259462019,12.071535127983383,-0.04974697959551412,0.0,0.216301603,0.63863846,0.145059937,62.116792370316006,7.625795506000001,4.145059937,16.0,28.236874372000003,0.19999999999999996,1.38982706755,0.5499999999999998,1.7526306819900002,1.783698397,5.842097109,0.23390325581069937,0.7660967441893005,-0.007259951194281621,0.020619708435988114,0.09650617166743024,0.09960026153471664,0.10147070224427587,4.031473805576371,s,Co,-0.204497,s,Co,-0.204497
1077,Co0.624861363Ti0.0Zr0.147123098Cr0.228015539,0.624861363,0.0,0.147123098,0.228015539,0.431020556098,2,Co0.62486136 Zr0.1471231 Cr0.22801554,-0.39503872006207186,-0.29071504775850054,-0.21956346160768836,Co0.5929758452099788 Zr0.21611420673879872 Cr0.19090994805122258 ,Co0.624861363Zr0.147123098Cr0.228015539,0.08703139911220983,0.7662596440191964,-0.007687590258174131,4.685429177125618,1.1559081222507048,-0.00758960008677813,62.102152812994674,62.102152812994674,-1.0019982475970934,0.12035099382681234,0.2560578084552607,7.580337892999999,18.966647012657127,4.5975244559699995,15.0,1.0,14.0,79.38410132748,0.3147131736520846,12.395470241049278,-0.05109425333127615,0.0,0.228015539,0.624861363,0.147123098,62.102152812994674,7.580337892999999,4.147123098,16.0,28.228553657,0.19999999999999996,1.39082539655,0.5499999999999998,1.7489188775199997,1.771984461,5.8083534320000005,0.23376061674458132,0.7662393832554188,-0.007687590258174131,0.02082650877931242,0.08691598430750674,0.09790641435738416,0.10479370745281588,4.023336835588448,s,Zr,-0.162391,s,Zr,-0.162391
1078,Co0.610555468Ti0.0Zr0.149082274Cr0.240362257,0.610555468,0.0,0.149082274,0.240362257,0.433138084969,2,Co0.61055547 Zr0.14908227 Cr0.24036226,-0.40252235040132506,-0.2964953439216692,-0.22249228848290942,Co0.5796088952416482 Zr0.21907108048834326 Cr0.20132002427000847 ,Co0.6105554686105555Zr0.14908227414908226Cr0.24036225724036225,0.08725162910804468,0.7798149020056647,-0.008091553988004926,4.740876432942867,1.1558529087193328,-0.007712430997426115,62.07976583061373,62.07976576853396,-1.0130810744350829,0.12088394483213515,0.2592279693824793,7.533501857533502,18.995863574040598,4.5975879753175874,15.0,1.0,14.0,79.7985931706186,0.3182783870341434,12.71815778592038,-0.05243436562613493,0.0,0.24036225724036225,0.6105554686105555,0.14908227414908226,62.079765830613724,7.533501857533502,4.149082274149082,16.0,28.21698279221698,0.19999999999999996,1.3918345676918344,0.5499999999999998,1.7451250526251247,1.7596377427596377,5.773864114773864,0.23357500615732907,0.7664249938426708,-0.008091553988004926,0.020974759000708255,0.08038898420310202,0.097082765968162,0.10628264839542889,4.014942803798124,s,Zr,-0.162391,s,Zr,-0.162391
1079,Co0.595719748Ti0.0Zr0.150924845Cr0.253355407,0.595719748,0.0,0.150924845,0.253355407,0.436355377314,2,Co0.59571975 Zr0.15092485 Cr0.25335541,-0.4096598036295972,-0.30193244930944607,-0.2260886664731035,Co0.5658043637331706 Zr0.2218881753061326 Cr0.21230746096069686 ,Co0.595719748Zr0.150924845Cr0.253355407,0.08742595564403194,0.7942310564930074,-0.00846910206382795,4.79229166174241,1.1557980125966114,-0.007830258700534894,62.04912921242756,62.04912921242756,-1.0244607742763676,0.12134487097345743,0.26215282182333843,7.4853095540000005,18.995328476281816,4.59724714367,15.0,1.0,14.0,80.24405334736001,0.32166240959838455,13.03765994320063,-0.05375875522432537,0.0,0.253355407,0.595719748,0.150924845,62.04912921242756,7.4853095540000005,4.1509248450000005,16.0,28.201956764000002,0.19999999999999996,1.39285273935,0.5499999999999998,1.7412531457099998,1.746644593,5.738664961,0.233343000766966,0.7666569992330339,-0.00846910206382795,0.021060957247831785,0.07830135314702026,0.09501339080332512,0.10513039172657765,4.00629541997218,d,Zr,-0.150673,d,Zr,-0.150673
1080,Co0.580357469Ti0.0Zr0.152636319Cr0.267006212,0.580357469,0.0,0.152636319,0.267006212,0.440900018741,2,Co0.58035747 Zr0.15263632 Cr0.26700621,-0.41636997453580893,-0.30696030050447726,-0.22937939296268084,Co0.5515640530393147 Zr0.22454706607840125 Cr0.22388888088228423 ,Co0.580357469Zr0.152636319Cr0.267006212,0.08755200383612366,0.8095479711422913,-0.008817107818181747,4.839190633299216,1.1557436171047628,-0.007942083384578033,62.009697154512644,62.009697154512644,-1.0361014026742643,0.12172813419116829,0.2648003724757174,7.435799768999999,18.963292321908533,4.596471751859999,15.0,1.0,14.0,80.72154665204,0.32483747515205397,13.351786324271064,-0.05505774089772157,0.0,0.267006212,0.580357469,0.152636319,62.009697154512644,7.435799768999999,4.152636319,16.0,28.183253510999997,0.19999999999999996,1.3938775744,0.5499999999999998,1.73730865791,1.732993788,5.702805981,0.23306084642366062,0.7669391535763395,-0.008817107818181747,0.02108187928280798,0.08160774491540179,0.09558229639984282,0.10248907858517223,3.9974011958980835,d,Zr,-0.150673,d,Zr,-0.150673
1081,Co0.564476192Ti0.0Zr0.154204144Cr0.281319663,0.564476192,0.0,0.154204144,0.281319663,0.443587397305,2,Co0.56447619 Zr0.15420414 Cr0.28131966,-0.4225689864824523,-0.3115115757404272,-0.2323116116127722,Co0.5368920703843166 Zr0.22703171509576084 Cr0.2360762145199225 ,Co0.5644761925644761Zr0.15420414415420414Cr0.28131966328131963,0.08762797646220741,0.8257976541842982,-0.00913287055660776,4.881120433198402,1.1556898905316848,-0.008046858336494142,61.96102971952477,61.96102965756374,-1.047950549877105,0.12202884059007658,0.26713954056242295,7.385020289385021,18.898352798295026,4.595237005775237,15.0,1.0,14.0,81.23180482213182,0.32777635765784685,13.658145066854365,-0.05632103376318445,0.0,0.28131966328131963,0.5644761925644761,0.15420414415420414,61.96102971952477,7.385020289385019,4.154204144154203,16.0,28.160694884160694,0.19999999999999996,1.3949068119949068,0.5499999999999998,1.7332973947932973,1.7186803367186805,5.666339952666339,0.23272520174237762,0.7672747982576225,-0.00913287055660776,0.021034868669936313,0.08823994097576954,0.09271436977696175,0.10262084372202578,3.9882686272336167,d,Zr,-0.150673,d,Zr,-0.150673
1082,Co0.548090938Ti0.0Zr0.155615184Cr0.296293878,0.548090938,0.0,0.155615184,0.296293878,0.447731433382,2,Co0.54809094 Zr0.15561518 Cr0.29629388,-0.42816548759682616,-0.3155138691219858,-0.2348296097656594,Co0.521798595083455 Zr0.22932498786020517 Cr0.24887641705633975 ,Co0.548090938Zr0.155615184Cr0.296293878,0.08765213761349702,0.8430094900374093,-0.009413584259813248,4.9176110666534925,1.1556370239507325,-0.008143474635450142,61.90271578197871,61.90271578197871,-1.0599484014367981,0.12224205014801581,0.2691381859674013,7.333042445999999,18.799280131891752,4.593519017619999,15.0,1.0,14.0,81.77530742632,0.33045111369570074,13.954087587775126,-0.05753737525101818,0.0,0.296293878,0.548090938,0.155615184,61.90271578197871,7.333042445999999,4.155615184,16.0,28.134115758,0.19999999999999996,1.3959377307,0.5499999999999998,1.7292269956399997,1.7037061219999998,5.629336324,0.23233277790848342,0.7676672220915166,-0.009413584259813248,0.020917835524285597,0.07659567360274806,0.09405570704229471,0.10345203081599248,3.978910433775811,d,Zr,-0.150673,d,Zr,-0.150673
1083,Co0.531218671Ti0.0Zr0.156858608Cr0.311922721,0.531218671,0.0,0.156858608,0.311922721,0.45143148213,2,Co0.53121867 Zr0.15685861 Cr0.31192272,-0.4330680929057474,-0.3188956928609817,-0.23687799469332937,Co0.506294055328977 Zr0.23141258761837283 Cr0.26229335705265017 ,Co0.531218671Zr0.156858608Cr0.311922721,0.08762331826611752,0.8612083577391119,-0.009656946948079243,4.948238555601435,1.1555851839727305,-0.008230823078799425,61.834448175263944,61.834448175263944,-1.0720224372500766,0.12236365188889821,0.2707662096770098,7.279938797,18.66521972558541,4.59129942179,15.0,1.0,14.0,82.35226525563999,0.3328358329590944,14.236871517224618,-0.05869542483111746,0.0,0.311922721,0.531218671,0.156858608,61.834448175263944,7.279938797,4.156858608,16.0,28.103393741,0.19999999999999996,1.39696785765,0.5499999999999998,1.72510476698,1.688077279,5.591861518,0.23188069653767449,0.7681193034623255,-0.009656946948079243,0.020729401390710275,0.0704227238573067,0.09360510709037455,0.10540530747990298,3.9693398732751293,d,Zr,-0.150673,d,Zr,-0.150673
1084,Co0.513885975Ti0.0Zr0.157922898Cr0.328191127,0.513885975,0.0,0.157922898,0.328191127,0.452920059985,2,Co0.51388597 Zr0.1579229 Cr0.32819113,-0.43717977343792686,-0.3215820061190577,-0.23840024171102542,Co0.49039708278085026 Zr0.23327883768429217 Cr0.27632407953485755 ,Co0.513885975Zr0.157922898Cr0.328191127,0.08754039346553928,0.8804149439698112,-0.009860535721030203,4.972567074535382,1.1555345659518856,-0.008307755013972604,61.75595947819683,61.75595947819683,-1.08409338052242,0.1223895196032642,0.2719931384089725,7.225812129,18.495547418317866,4.58856116345,15.0,1.0,14.0,82.96255846812001,0.334904570384259,14.503535401289433,-0.05978308255854908,0.0,0.328191127,0.513885975,0.157922898,61.75595947819683,7.225812129,4.157922898,16.0,28.068424293,0.19999999999999996,1.3979941359499999,0.5499999999999998,1.72094035816,1.671808873,5.554003256,0.23136622474453486,0.7686337752554651,-0.009860535721030203,0.020468969408488108,0.07192961425567057,0.0910616365030547,0.10423377201940283,3.9595755581615006,d,Zr,-0.150673,d,Zr,-0.150673
1085,Co0.496124599Ti0.0Zr0.15879876Cr0.345076641,0.496124599,0.0,0.15879876,0.345076641,0.454650764606,2,Co0.4961246 Zr0.15879876 Cr0.34507664,-0.4404060678751061,-0.32350076067173406,-0.23934213054466313,Co0.4741297255648895 Zr0.23491062211260103 Cr0.2909596523225095 ,Co0.496124599Zr0.15879876Cr0.345076641,0.08740279947187635,0.9006419965078486,-0.010022421156365887,4.990212893364394,1.1554853488445342,-0.008373143748863205,61.6671053525039,61.6671053525039,-1.0960689145212648,0.12231640597016163,0.27279129815714487,7.170776277000001,18.290079076421346,4.585293467710001,15.0,1.0,14.0,83.60567552668002,0.33663405573136235,14.75106462465412,-0.06078839601066098,0.0,0.345076641,0.496124599,0.15879876,61.6671053525039,7.170776277000001,4.15879876,16.0,28.029153957000002,0.19999999999999996,1.39901358405,0.5499999999999998,1.7167438209800001,1.654923359,5.515852918,0.23078719723945446,0.7692128027605455,-0.010022421156365887,0.020136844495468053,0.08134930887157663,0.08833144248124587,0.09754403714455204,3.949638345496337,d,Zr,-0.150673,d,Zr,-0.150673
1086,Co0.477973602Ti0.0Zr0.159477993Cr0.362548405,0.477973602,0.0,0.159477993,0.362548405,0.459143555448,2,Co0.4779736 Zr0.15947799 Cr0.36254841,-0.44265498866535297,-0.3245826854522778,-0.23965234264156843,Co0.4575199285535099 Zr0.2362957934532214 Cr0.30618427799326875 ,Co0.477973602Zr0.159477993Cr0.362548405,0.08721031348612873,0.9218952251026052,-0.010140931186167431,5.000827545919103,1.155437713701301,-0.008425891473558605,61.567835046170885,61.567835046170885,-1.1078479690022607,0.12214163523618021,0.2731353923044457,7.114964820000001,18.049013091989625,4.581490029529999,15.0,1.0,14.0,84.28072020936,0.3380033552697822,14.976404906821884,-0.06169954457769339,0.0,0.362548405,0.477973602,0.159477993,61.567835046170885,7.114964820000001,4.159477993,16.0,27.985568694,0.19999999999999996,1.4000230188500002,0.5499999999999998,1.7125264547499999,1.6374515950000001,5.477513225,0.23014191024489142,0.7698580897551085,-0.010140931186167431,0.01973429923374644,0.07398432941937899,0.08500585683347832,0.09170592059489888,3.9395527015017895,d,Zr,-0.150673,d,Zr,-0.150673
1087,Co0.459480524Ti0.0Zr0.159954057Cr0.380565419,0.459480524,0.0,0.159954057,0.380565419,0.461994041959,2,Co0.45948052 Zr0.15995406 Cr0.38056542,-0.443840942752247,-0.32476432440496766,-0.23928445134519005,Co0.44060264887740197 Zr0.23742387053881042 Cr0.3219734805837876 ,Co0.459480524Zr0.159954057Cr0.380565419,0.08696317541888081,0.9441694485831609,-0.010214774430044449,5.004116046502169,1.1553918393452882,-0.008464957255646508,61.45822179822808,61.45822179822808,-1.1193192958866838,0.12186334461496051,0.2730036854081972,7.058533458,17.77300846482711,4.57715057451,15.0,1.0,14.0,84.98631754736002,0.338994701550553,15.176532172225258,-0.0625051694317467,0.0,0.380565419,0.459480524,0.159954057,61.45822179822808,7.058533458,4.159954057,16.0,27.937706484,0.19999999999999996,1.40101908235,0.5499999999999998,1.70830087647,1.6194345810000002,5.439098877,0.22942932701757834,0.7705706729824217,-0.010214774430044449,0.019263677185337624,0.05960078530013638,0.07323769574647793,0.09029973374012755,3.929347168662004,d,Zr,-0.150673,d,Zr,-0.150673
1088,Co0.440697723Ti0.0Zr0.160224279Cr0.399077997,0.440697723,0.0,0.160224279,0.399077997,0.463148098697,2,Co0.44069772 Zr0.16022428 Cr0.399078,-0.4438920874109238,-0.3239936458956533,-0.23819978031377587,Co0.42341620223018295 Zr0.23828906688797358 Cr0.33829473088184353 ,Co0.4406977234406977Zr0.16022427916022428Cr0.399077997399078,0.08666244170575954,0.9674450052432578,-0.010243501855099044,4.999885066753122,1.1553478677387385,-0.008489408781754417,61.33852397426121,61.33852391292268,-1.1303569373940028,0.1214811166043219,0.2723804094310706,7.001644612001644,17.46329740383683,4.5722845399922845,15.0,1.0,14.0,85.72057921234058,0.3395955840291004,15.348616094306106,-0.06319521483596982,0.0,0.399077997399078,0.4406977234406977,0.16022427916022428,61.33852397426121,7.001644612001645,4.160224279160224,16.0,27.885681636885682,0.19999999999999996,1.4019987557019988,0.5499999999999998,1.7040794870340794,1.600922002600922,5.400722609400723,0.22864942328788768,0.7713505767121124,-0.010243501855099044,0.018728304285728997,0.03631152617206473,0.06617992209098522,0.08865795942732627,3.919051861701125,d,Zr,-0.150673,d,Zr,-0.150673
1089,Co0.421684474Ti0.0Zr0.160286349Cr0.418029177,0.421684474,0.0,0.160286349,0.418029177,0.46501752839,2,Co0.42168447 Zr0.16028635 Cr0.41802918,-0.4427465649851763,-0.3222266644928084,-0.2363668311326622,Co0.4060054585302596 Zr0.23888557336579508 Cr0.3551089681039454 ,Co0.421684474Zr0.160286349Cr0.418029177,0.08630930775647033,0.9916956440392171,-0.010226768210963364,4.987983181015721,1.15530595117577,-0.008498417824848626,61.20906212610012,61.20906212610012,-1.1408349371787467,0.12099496858621646,0.2712535676634046,6.944480724,17.121435826506044,4.56690414781,15.0,1.0,14.0,86.48130841384,0.33979675769474627,15.490011168146882,-0.0637605368382312,0.0,0.418029177,0.421684474,0.160286349,61.20906212610012,6.944480724,4.160286349,16.0,27.829635005999997,0.19999999999999996,1.40295872865,0.5499999999999998,1.69987608911,1.581970823,5.362509900999999,0.22780260841285618,0.7721973915871437,-0.010226768210963364,0.018132554326881822,0.021502242632674286,0.06766009668164502,0.08213860627583239,3.9087002799207293,d,Zr,-0.150673,d,Zr,-0.150673
1090,Co0.766856759Ti0.0Zr0.108804006Cr0.124339234,0.766856759,0.0,0.108804006,0.124339234,0.418738575148,2,Co0.76685676 Zr0.10880401 Cr0.12433923,-0.2774577632450456,-0.19332516972913968,-0.1854523196530836,Co0.7338482558302696 Zr0.16117067585946226 Cr0.10498106831026821 ,Co0.7668567597668567Zr0.108804006108804Cr0.12433923412433924,0.07886898907974711,0.6860181323939158,-0.005354300912645391,3.6089767910110924,1.1566922421550114,-0.005854146452800217,61.584010865130416,61.584010803546406,-0.9411330708949103,0.10601262408761579,0.19681319463120542,8.082962267082962,15.858661603139828,4.5563170734663165,15.0,1.0,14.0,76.82815097224815,0.25903893490374597,8.485355233871267,-0.03447013761699091,0.0,0.12433923412433924,0.7668567597668567,0.108804006108804,61.584010865130416,8.082962267082962,4.108804006108804,16.0,28.041434377041433,0.19999999999999996,1.377977762927978,0.5499999999999998,1.7928031651328031,1.8756607658756608,6.207301501207302,0.2320511594510465,0.7679488405489535,-0.005354300912645391,0.012791871871631949,0.01730822366216588,0.04154683683493835,0.055945676393229005,4.111604897225703,s,Co,-0.204497,s,Co,-0.204497
1091,Co0.758027094Ti0.0Zr0.111092692Cr0.130880214,0.758027094,0.0,0.111092692,0.130880214,0.439898109115,2,Co0.75802709 Zr0.11109269 Cr0.13088021,-0.28490418141941254,-0.1996760929029436,-0.1892925325605861,Co0.7250627759922659 Zr0.16448469586571532 Cr0.11045252814201875 ,Co0.758027094Zr0.111092692Cr0.130880214,0.07945752814677436,0.6926933456229674,-0.005969413382994238,3.682141055766984,1.1566443617812971,-0.00598821062794632,61.61253897615873,61.61253897615873,-0.9484773558013466,0.10702308372081369,0.20104123538389346,8.051895898,16.09593242597162,4.55867714506,15.0,1.0,14.0,76.99485600216,0.26317977426565153,8.757070259291583,-0.03556653187505103,0.0,0.130880214,0.758027094,0.111092692,61.61253897615873,8.051895898,4.111092692,16.0,28.051564354,0.19999999999999996,1.3787625491,0.5499999999999998,1.79010537232,1.8691197860000002,6.182776112000001,0.23213412215926296,0.7678658778407372,-0.005969413382994238,0.013585544878337522,0.027944718248442846,0.042799950710552155,0.05859864028936741,4.106080012613986,s,Co,-0.204497,s,Co,-0.204497
1092,Co0.748803976Ti0.0Zr0.1133835Cr0.137812524,0.748803976,0.0,0.1133835,0.137812524,0.427990922612,2,Co0.74880398 Zr0.1133835 Cr0.13781252,-0.2924710677545857,-0.20609677087809972,-0.19317104443450533,Co0.7159399945274383 Zr0.16780599259408882 Cr0.11625401287847295 ,Co0.748803976Zr0.1133835Cr0.137812524,0.08002756326393837,0.6998217618763882,-0.006584722015758074,3.7552580016099575,1.1565956223132288,-0.006123854332368215,61.63842091753972,61.63842091753972,-0.9561932307645101,0.10801478244302808,0.205276680000266,8.019644928,16.325075598237063,4.56092767804,15.0,1.0,14.0,77.17723408672,0.267341883467465,9.036389346079297,-0.036694364009128594,0.0,0.137812524,0.748803976,0.1133835,61.63842091753972,8.019644928,4.113383499999999,16.0,28.060547928000002,0.19999999999999996,1.3795673262,0.5499999999999998,1.7873203197199998,1.862187476,6.157457452,0.23220323252695507,0.7677967674730449,-0.006584722015758074,0.014376096237920775,0.03929777263653816,0.044957233243609486,0.059900775791688975,4.100337952192591,s,Co,-0.204497,s,Co,-0.204497
1093,Co0.739164853Ti0.0Zr0.115671684Cr0.145163463,0.739164853,0.0,0.115671684,0.145163463,0.412244252577,2,Co0.73916485 Zr0.11567168 Cr0.14516346,-0.3001488160680745,-0.21257650884619603,-0.19643216117224588,Co0.7064615323883962 Zr0.17112891384652895 Cr0.12240955376507497 ,Co0.739164853Zr0.115671684Cr0.145163463,0.08057742607062536,0.7074365394998646,-0.007198901973753311,3.8281697400243577,1.1565460346765268,-0.00626089885219234,61.66131405870563,61.66131405870563,-0.9642949822067791,0.10898509743506184,0.20951017251499462,7.986151191,16.54485088443306,4.563051927969999,15.0,1.0,14.0,77.37658549012,0.27151808000856,9.323281769967805,-0.03785336712281172,0.0,0.145163463,0.739164853,0.115671684,61.66131405870563,7.986151191,4.1156716840000005,16.0,28.068241503000003,0.19999999999999996,1.38039250995,0.5499999999999998,1.7844446119400001,1.854836537,6.1313146540000005,0.2322566268329993,0.7677433731670007,-0.007198901973753311,0.01516116581071891,0.027753185955439668,0.04790004274793506,0.06081434175868459,4.094367819607623,s,Co,-0.204497,s,Co,-0.204497
1094,Co0.729086835Ti0.0Zr0.117951474Cr0.152961691,0.729086835,0.0,0.117951474,0.152961691,0.406203860161,2,Co0.72908684 Zr0.11795147 Cr0.15296169,-0.3079242208175015,-0.21910143521328893,-0.1987325047419319,Co0.6966088871511634 Zr0.17444649649953456 Cr0.1289446163493019 ,Co0.729086835Zr0.117951474Cr0.152961691,0.08110520717585684,0.7155738958738966,-0.007810348362475312,3.9006859760227792,1.1564956217056903,-0.006399112420181736,61.68083326456893,61.68083326456893,-0.9727970926217939,0.10993095990228247,0.21373035845082994,7.9513575570000015,16.753862580198316,4.56503085125,15.0,1.0,14.0,77.59430859276002,0.27569943222282406,9.61762021631131,-0.03904282128135657,0.0,0.152961691,0.729086835,0.117951474,61.68083326456893,7.9513575570000015,4.117951474,16.0,28.074484089000002,0.19999999999999996,1.38123837935,0.5499999999999998,1.78147511728,1.847038309,6.1043192479999995,0.23229219611360002,0.7677078038863997,-0.007810348362475312,0.015937998241571525,0.016785107418914483,0.05177806128185919,0.06280841048033484,4.088158848247553,s,Co,-0.204497,s,Co,-0.204497
