Co,Ti,Zr,Cr,Formula,composition,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010
0,0,1,0,Co0.0Ti0.0Zr1.0Cr0.0,Zr1,Zr1.0 ,Zr1.0,0,0,0.023994,0,1,0,91.224,91.224,0,0,0,4,1.00E-06,6.25,2,0,0,2,0,34.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.224,4,5,0,40,0,1.55,0,1.33,2,0,2,0,0.5,0,0.5,0,0.023994,0.023994,1,1,1
0,0.05,0,0.95,Co0.0Ti0.05Zr0.0Cr0.9500000000000001,Ti0.05 Cr0.95,Ti0.046212906074177565 Cr0.9537870939258225 ,Ti0.05Cr0.9500000000000001,0.020025569,2.690428987,0.017179892,0.57,1.055518322,-0.001650456,51.789645,51.789645,-4.115609232,0.040206881,0.040375,5.9,1.33,4.1375,8,1,0,7,0,112.832,0.149427655,3.6746,-0.015642939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.789645,5.9,4,2,23.9,0,1.4,0.12,1.654,1.05,0,4.85,0,0.177966102,0,0.822033898,0,0.017179892,0.019849886,0.232335085,0.353553391,0.466690476
0,0.05,0.05,0.9,Co0.0Ti0.05Zr0.05Cr0.9,Ti0.05 Zr0.05 Cr0.9,Ti0.044526580322910965 Zr0.0848578929821637 Cr0.8706155266949254 ,Ti0.05Zr0.05Cr0.9,0.049329759,2.076186863,0.009977978,1.84,1.128769677,-0.003279022,53.75104,53.75104,-1.347492604,0.068705881,0.093125,5.8,3.42,4.245,10,1,0,9,0,108.704,0.220802236,7.2094,-0.034775193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75104,5.8,4.05,18,24.7,0.15,1.4075,0.33,1.6375,1.1,0,4.7,0,0.189655172,0,0.810344828,0,0.009977978,0.009977978,0.052489066,0.072137399,0.095811074
0,0.05,0.1,0.85,Co0.0Ti0.05Zr0.1Cr0.8500000000000001,Ti0.05 Zr0.1 Cr0.85,Ti0.04295899111212784 Zr0.16374082374967097 Cr0.7933001851382012 ,Ti0.05Zr0.1Cr0.8500000000000001,0.064502623,1.768119687,-0.000393809,2.97,1.12827899,-0.0043082,55.712435,55.712435,-1.035478589,0.087369321,0.139875,5.7,5.27,4.3525,10,1,0,9,0,104.576,0.276129357,10.3314,-0.051971188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.712435,5.7,4.1,18,25.5,0.15,1.415,0.33,1.621,1.15,0,4.55,0,0.201754386,0,0.798245614,0,-0.000393809,0.00221112,0.033014624,0.045225441,0.065643042
0,0.05,0.15,0.8,Co0.0Ti0.05Zr0.15000000000000002Cr0.8,Ti0.05 Zr0.15 Cr0.8,Ti0.04149802432056272 Zr0.23725838911686636 Cr0.7212435865625709 ,Ti0.05Zr0.15000000000000002Cr0.8,0.074833948,1.599902698,-0.010762899,3.96,1.127792949,-0.005095397,57.67383,57.67383,-0.909872798,0.10166729,0.180625,5.6,6.88,4.46,10,1,0,9,0,100.448,0.323745563,13.0406,-0.067426906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.67383,5.6,4.15,18,26.3,0.15,1.4225,0.33,1.6045,1.2,0,4.4,0,0.214285714,0,0.785714286,0,-0.010762899,0.011340305,0.040965848,0.049076582,0.061274215
0,0.05,0.2,0.75,Co0.0Ti0.05Zr0.2Cr0.75,Ti0.05 Zr0.2 Cr0.75,Ti0.040133159554608874 Zr0.30593998764991664 Cr0.6539268527954745 ,Ti0.05Zr0.2Cr0.75,0.082271335,1.494752138,-0.021129293,4.81,1.127311488,-0.005715341,59.635225,59.635225,-0.844393813,0.113173692,0.215375,5.5,8.25,4.5675,10,1,0,9,0,96.32,0.366637382,15.337,-0.081294951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.635225,5.5,4.2,18,27.1,0.15,1.43,0.33,1.588,1.25,0,4.25,0,0.227272727,0,0.772727273,0,-0.021129293,0.021129293,0.023570226,0.048221925,0.072052496
0,0.05,0.25,0.7,Co0.0Ti0.05Zr0.25Cr0.7000000000000001,Ti0.05 Zr0.25 Cr0.7,Ti0.03885521640635476 Zr0.3702475882605247 Cr0.5908971953331206 ,Ti0.05Zr0.25Cr0.7000000000000001,0.087644264,1.425024647,-0.016936131,5.52,1.126834537,-0.006202516,61.59662,61.59662,-0.807459717,0.12258454,0.244125,5.4,9.38,4.675,10,1,0,9,0,92.192,0.406235172,17.2206,-0.093687669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.59662,5.4,4.25,18,27.9,0.15,1.4375,0.33,1.5715,1.3,0,4.1,0,0.240740741,0,0.759259259,0,-0.016936131,0.030842359,0.062360956,0.087814619,0.112568796
0,0.05,0.3,0.65,Co0.0Ti0.05Zr0.30000000000000004Cr0.65,Ti0.05 Zr0.3 Cr0.65,Ti0.03765614769435451 Zr0.4305861345732714 Cr0.5317577177323741 ,Ti0.05Zr0.30000000000000004Cr0.65,0.091398057,1.378295019,0.027147603,6.09,1.126362032,-0.006576269,63.558015,63.558015,-0.787237237,0.130260151,0.266875,5.3,10.27,4.7825,10,1,0,9,0,88.064,0.443304131,18.6914,-0.104678174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.558015,5.3,4.3,18,28.7,0.15,1.445,0.33,1.555,1.35,0,3.95,0,0.254716981,0,0.745283019,0,0.027147603,0.029667934,0.115920231,0.126129053,0.13795171
0,0.05,0.35,0.6,Co0.0Ti0.05Zr0.35000000000000003Cr0.6000000000000001,Ti0.05 Zr0.35 Cr0.6,Ti0.036528869841776654 Zr0.48731208049645136 Cr0.47615904966177197 ,Ti0.05Zr0.35000000000000003Cr0.6000000000000001,0.093801012,1.348264223,0.019990688,6.52,1.125893908,-0.006848406,65.51941,65.51941,-0.778349123,0.136395374,0.283625,5.2,10.92,4.89,10,1,0,9,0,83.936,0.478248651,19.7494,-0.114299098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.51941,5.2,4.35,18,29.5,0.15,1.4525,0.33,1.5385,1.4,0,3.8,0,0.269230769,0,0.730769231,0,0.019990688,0.019990688,0.046770717,0.076621572,0.098160737
0,0.05,0.4,0.55,Co0.0Ti0.05Zr0.4Cr0.55,Ti0.05 Zr0.4 Cr0.55,Ti0.03546712283589385 Zr0.5407404372250746 Cr0.4237924399390316 ,Ti0.05Zr0.4Cr0.55,0.09502412,1.331611803,0.009325277,6.81,1.125430101,-0.007026272,67.480805,67.480805,-0.778139071,0.141087591,0.294375,5.1,11.33,4.9975,10,1,0,9,0,79.808,0.511231591,20.3946,-0.122538718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.480805,5.1,4.4,18,30.3,0.15,1.46,0.33,1.522,1.45,0,3.65,0,0.284313725,0,0.715686275,0,0.009325277,0.010814775,0.030618622,0.042480744,0.054261123
0,0.05,0.45,0.5,Co0.0Ti0.05Zr0.45Cr0.5,Ti0.05 Zr0.45 Cr0.5,Ti0.0344653539202387 Zr0.591150625988232 Cr0.3743840200915293 ,Ti0.05Zr0.45Cr0.5,0.095177235,1.326735613,-0.001357772,6.96,1.124970549,-0.007114196,69.4422,69.4422,-0.785343464,0.144366981,0.299125,5,11.5,5.105,10,1,0,9,0,75.68,0.542214972,20.627,-0.129333698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4422,5,4.45,18,31.1,0.15,1.4675,0.33,1.5055,1.5,0,3.5,0,0.3,0,0.7,0,-0.001357772,0.009220212,0.01767767,0.043383758,0.058330914
0,0.05,0.5,0.45,Co0.0Ti0.05Zr0.5Cr0.45,Ti0.05 Zr0.5 Cr0.45,Ti0.03351862045601486 Zr0.6387913661770112 Cr0.32769001336697406 ,Ti0.05Zr0.5Cr0.45,0.09432675,1.333242576,-0.01205846,6.97,1.124515191,-0.007114196,71.403595,71.403595,-0.799569198,0.146209378,0.297875,4.9,11.43,5.2125,10,1,0,9,0,71.552,0.570954665,20.4466,-0.134557258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.403595,4.9,4.5,18,31.9,0.15,1.475,0.33,1.489,1.55,0,3.35,0,0.316326531,0,0.683673469,0,-0.01205846,0.012670806,0.030304576,0.041930144,0.061044958
0,0.05,0.55,0.4,Co0.0Ti0.05Zr0.55Cr0.4,Ti0.05 Zr0.55 Cr0.4,Ti0.03262250836536609 Zr0.6838847793750126 Cr0.28349271225962136 ,Ti0.05Zr0.55Cr0.4,0.092503797,1.351830649,-0.014641215,6.84,1.124063968,-0.007026272,73.36499,73.36499,-0.821118453,0.146538924,0.290625,4.8,11.12,5.32,10,1,0,9,0,67.424,0.596954857,19.8534,-0.138000771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.36499,4.8,4.55,18,32.7,0.15,1.4825,0.33,1.4725,1.6,0,3.2,0,0.333333333,0,0.666666667,0,-0.014641215,0.02039852,0.06144518,0.062055698,0.082215761
0,0.05,0.65,0.3,Co0.0Ti0.05Zr0.65Cr0.30000000000000004,Ti0.05 Zr0.65 Cr0.3,Ti0.030966732386413474 Zr0.7672053719229611 Cr0.20182789569062534 ,Ti0.05Zr0.65Cr0.30000000000000004,0.085895405,1.435112654,0.004184706,6.16,1.12317369,-0.006576269,77.28778,77.28778,-0.891332405,0.142053124,0.258125,4.6,9.78,5.535,10,1,0,9,0,59.168,0.63683406,17.4286,-0.138119413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.28778,4.6,4.65,18,34.3,0.15,1.4975,0.33,1.4395,1.7,0,2.9,0,0.369565217,0,0.630434783,0,0.004184706,0.013565198,0.102740233,0.121735721,0.138803721
0,0.05,0.7,0.25,Co0.0Ti0.05Zr0.7000000000000001Cr0.25,Ti0.05 Zr0.7 Cr0.25,Ti0.03020031438813085 Zr0.8057724260221005 Cr0.16402725958976858 ,Ti0.05Zr0.7000000000000001Cr0.25,0.08098456,1.511039123,-0.003897669,5.61,1.122734522,-0.006202516,79.249175,79.249175,-0.945721813,0.136719578,0.232875,4.5,8.75,5.6425,10,1,0,9,0,55.04,0.647113669,15.597,-0.133628985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.249175,4.5,4.7,18,35.1,0.15,1.505,0.33,1.423,1.75,0,2.75,0,0.388888889,0,0.611111111,0,-0.003897669,0.010020755,0.062360956,0.075820715,0.09942653
0,0.05,0.75,0.2,Co0.0Ti0.05Zr0.75Cr0.2,Ti0.05 Zr0.75 Cr0.2,Ti0.029470917394127386 Zr0.842476539691816 Cr0.12805254291405663 ,Ti0.05Zr0.75Cr0.2,0.074815023,1.626770908,-0.008011625,4.92,1.12229926,-0.005715341,81.21057,81.21057,-1.021091134,0.12874002,0.201625,4.4,7.48,5.75,10,1,0,9,0,50.912,0.646473539,13.3526,-0.124851597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.21057,4.4,4.75,18,35.9,0.15,1.5125,0.33,1.4065,1.8,0,2.6,0,0.409090909,0,0.590909091,0,-0.008011625,0.011701533,0.023570226,0.059754854,0.081025608
0,0.05,0.8,0.15,Co0.0Ti0.05Zr0.8Cr0.15000000000000002,Ti0.05 Zr0.8 Cr0.15,Ti0.028775922271404793 Zr0.8774495107816679 Cr0.09377456694692737 ,Ti0.05Zr0.8Cr0.15000000000000002,0.067100982,1.814925655,-0.016009596,4.09,1.121867851,-0.005095397,83.171965,83.171965,-1.131671154,0.117319744,0.164375,4.3,5.97,5.8575,10,1,0,9,0,46.784,0.628254297,10.6954,-0.110257878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.171965,4.3,4.8,18,36.7,0.15,1.52,0.33,1.39,1.85,0,2.45,0,0.430232558,0,0.569767442,0,-0.016009596,0.018810096,0.070710678,0.087902227,0.11441407
0,0.05,0.9,0.05,Co0.0Ti0.05Zr0.9Cr0.05,Ti0.05 Zr0.9 Cr0.05,Ti0.027479840778012403 Zr0.9426698542294538 Cr0.029850304992533702 ,Ti0.05Zr0.9Cr0.05,0.044077753,3.119114924,-0.026834354,2.01,1.121016376,-0.003279022,87.094755,87.094755,-1.68773981,0.076130218,0.071875,4.1,2.23,6.0725,10,1,0,9,0,38.528,0.466402652,4.1426,-0.052924299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.094755,4.1,4.9,18,38.3,0.15,1.535,0.33,1.357,1.95,0,2.15,0,0.475609756,0,0.524390244,0,-0.026834354,0.032110109,0.061297606,0.125198198,0.160912873
0,0.05,0.95,0,Co0.0Ti0.05Zr0.9500000000000001Cr0.0,Ti0.05 Zr0.95,Ti0.026874617867491464 Zr0.9731253821325085 ,Ti0.05Zr0.9500000000000001,0.022182692,3496738.039,0.027555152,0.76,1.065384859,-0.001650456,89.05615,89.05615,-3.354095231,0.021998769,0.016625,4,1.00E-06,6.18,4,0,0,4,0,34.4,0.032945166,0.247,-0.000504741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.05615,4,4.95,18,39.1,0.15,1.5425,0.21,1.3405,2,0,2,0,0.5,0,0.5,0,0.027555152,0.027555152,0.038074981,0.195209821,0.333971972
0,0.1,0,0.9,Co0.0Ti0.1Zr0.0Cr0.9,Ti0.1 Cr0.9,Ti0.09279573442433474 Cr0.9072042655756651 ,Ti0.1Cr0.9,0.027439024,2.312451338,0.010344564,1.08,1.055427563,-0.00270274,51.58319,51.58319,-3.589772383,0.055859803,0.0765,5.8,2.52,4.175,8,1,0,7,0,108.964,0.212987776,6.9624,-0.02982421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.58319,5.8,4,2,23.8,0,1.4,0.12,1.648,1.1,0,4.7,0,0.189655172,0,0.810344828,0,0.010344564,0.016627921,0.161624407,0.282842712,0.395979797
0,0.1,0.05,0.85,Co0.0Ti0.1Zr0.05Cr0.8500000000000001,Ti0.1 Zr0.05 Cr0.85,Ti0.08939652814565656 Zr0.08518508454216239 Cr0.8254183873121811 ,Ti0.1Zr0.05Cr0.8500000000000001,0.051613691,2.099029203,0.006354198,2.29,1.128558809,-0.0043082,53.544585,53.544585,-1.617208576,0.077921018,0.125,5.7,4.42,4.2825,10,1,0,9,0,104.836,0.269544067,10.1104,-0.049438109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.544585,5.7,4.05,18,24.6,0.15,1.4075,0.33,1.6315,1.15,0,4.55,0,0.201754386,0,0.798245614,0,0.006354198,0.006354198,0.036421568,0.066700117,0.085055786
0,0.1,0.1,0.8,Co0.0Ti0.1Zr0.1Cr0.8,Ti0.1 Zr0.1 Cr0.8,Ti0.0862375549445303 Zr0.16434985924039178 Cr0.7494125858150779 ,Ti0.1Zr0.1Cr0.8,0.065399708,1.879529608,-0.004007758,3.36,1.128070122,-0.005312911,55.50598,55.50598,-1.242169633,0.093903866,0.1675,5.6,6.08,4.39,10,1,0,9,0,100.708,0.317801253,12.8456,-0.066894067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.50598,5.6,4.1,18,25.4,0.15,1.415,0.33,1.615,1.2,0,4.4,0,0.214285714,0,0.785714286,0,-0.004007758,0.006342659,0.04322629,0.049093484,0.059783106
0,0.1,0.15,0.75,Co0.0Ti0.1Zr0.15000000000000002Cr0.75,Ti0.1 Zr0.15 Cr0.75,Ti0.08329421693613115 Zr0.23811075414528682 Cr0.678595028918582 ,Ti0.1Zr0.15000000000000002Cr0.75,0.074896646,1.739867823,-0.014367018,4.29,1.127586052,-0.006074109,57.467375,57.467375,-1.082823948,0.106483802,0.204,5.5,7.5,4.4975,10,1,0,9,0,96.58,0.361069912,15.168,-0.082386242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.467375,5.5,4.15,18,26.2,0.15,1.4225,0.33,1.5985,1.25,0,4.25,0,0.227272727,0,0.772727273,0,-0.014367018,0.014636762,0.03967864,0.043871889,0.056849453
0,0.1,0.2,0.7,Co0.0Ti0.1Zr0.2Cr0.7000000000000001,Ti0.1 Zr0.2 Cr0.7,Ti0.0805451635630352 Zr0.30700282035115317 Cr0.6124520160858116 ,Ti0.1Zr0.2Cr0.7000000000000001,0.081714553,1.647917239,-0.024723583,5.08,1.127106532,-0.006666319,59.42877,59.42877,-0.998360292,0.1166714,0.2345,5.4,8.68,4.605,10,1,0,9,0,92.452,0.400897312,17.0776,-0.096061265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.42877,5.4,4.2,18,27,0.15,1.43,0.33,1.582,1.3,0,4.1,0,0.240740741,0,0.759259259,0,-0.024723583,0.024723583,0.047140452,0.058168501,0.072472762
